-11,-1,136
-12,2,132
-12,0,133
-10,-3,137
-14,4,129
-14,2,129
-14,-1,131
-12,-3,134
-11,-3,137
-16,8,124
-16,10,123
-16,5,122
-16,4,125
-16,9,121
-16,5,119
-16,1,118
-16,0,121
-16,1,124
-16,10,119
-17,12,119
-17,5,115
-16,6,116
-17,10,117
-17,5,113
-17,0,109
-17,-1,110
-16,1,113
-21,39,126
-22,40,132
-21,44,125
-21,41,118
-22,43,134
-22,46,132
-22,48,126
-21,47,117
-21,45,113
-23,46,140
-23,47,143
-23,48,142
-23,48,137
-23,48,145
-23,49,146
-23,49,144
-23,50,140
-23,49,136
-23,51,151
-23,51,150
-24,51,149
-21,48,145
-21,47,143
-21,48,142
-22,49,146
-21,47,140
-21,48,137
-21,49,137
-21,50,140
-21,50,144
-20,43,135
-19,40,132
-19,44,125
-20,46,132
-19,39,126
-18,41,118
-19,45,113
-19,47,118
-20,48,126
-18,36,121
-18,33,123
-18,36,107
-18,39,112
-18,33,116
-18,34,102
-18,37,90
-18,40,91
-18,41,101
-15,13,115
-15,14,118
-15,7,110
-15,9,109
-14,11,116
-14,6,111
-14,1,105
-15,0,102
-15,4,103
-13,9,121
-13,10,123
-13,5,122
-13,5,119
-13,8,124
-13,4,125
-13,1,124
-13,0,121
-13,1,118
-11,4,129
-9,2,132
-9,0,133
-11,3,129
-7,-1,136
-7,-3,137
-9,-2,134
-11,0,131
-3,-5,141
-2,-6,143
-2,-7,144
-4,-5,141
-1,-8,145
0,-8,146
-3,-5,142
-18,-3,99
-17,-4,98
-18,-1,93
-17,-2,93
-16,-2,92
-16,-4,98
-17,11,116
-18,14,118
-18,7,110
-17,5,111
-18,13,116
-18,8,109
-18,3,103
-18,0,102
-17,0,105
-14,10,117
-14,12,119
-14,5,114
-14,5,113
-13,10,119
-14,6,116
-13,1,113
-14,-1,110
-14,0,109
-20,36,71
-20,41,84
-20,42,84
-21,46,99
-20,47,99
-19,42,84
-19,37,71
-20,32,116
-20,33,123
-20,36,107
-20,34,102
-20,35,121
-20,39,112
-20,41,100
-20,39,91
-20,36,90
-18,30,113
-18,29,118
-18,29,94
-18,31,97
-18,28,110
-18,27,90
-18,28,73
-18,30,70
-18,32,80
-20,25,51
-20,30,60
-19,31,60
-19,25,51
-20,27,110
-20,29,118
-20,29,94
-20,27,90
-20,30,113
-20,31,97
-20,32,80
-20,30,70
-20,27,72
-18,26,108
-18,25,114
-18,22,84
-18,24,87
-17,24,106
-18,20,82
-17,18,59
-18,20,54
-18,22,65
-20,13,36
-20,19,43
-19,19,43
-19,14,35
-20,23,105
-20,25,114
-20,22,84
-20,20,82
-20,25,108
-20,24,87
-20,22,65
-20,19,54
-20,18,59
-17,1,41
-18,1,41
-18,0,35
-19,1,41
-19,0,35
-19,-2,28
-18,-2,28
-20,7,55
-20,13,76
-19,9,56
-19,3,40
-20,19,103
-20,21,107
-20,21,102
-20,16,74
-20,12,51
-19,8,37
-19,4,29
-19,1,30
-19,-3,24
-19,-1,30
-19,0,31
-19,9,30
-18,9,30
-18,7,26
-19,5,25
-19,4,24
-18,12,51
-18,16,74
-18,9,56
-18,8,37
-17,21,102
-18,21,107
-17,20,103
-18,13,76
-18,7,55
-18,3,40
-18,0,31
-18,-1,30
-18,-2,24
-18,1,30
-18,4,29
-19,-6,20
-18,-5,22
-18,-8,14
-18,-6,20
-18,4,24
-18,-2,19
-18,1,21
-18,5,25
-19,-2,19
-18,-1,45
-19,-1,45
-17,-1,45
-18,-5,47
-19,-5,47
-17,5,61
-17,11,80
-17,5,72
-17,1,53
-17,18,104
-17,18,110
-17,17,107
-17,10,89
-17,5,74
-17,0,63
-17,-3,56
-18,-4,55
-18,-6,51
-18,-4,54
-18,-3,51
-16,-2,63
-17,-2,63
-17,-3,59
-18,-2,63
-18,-3,59
-18,-6,53
-18,-6,54
-17,-6,53
-19,4,74
-19,10,89
-19,5,72
-19,0,63
-19,17,107
-19,18,110
-19,17,104
-19,11,80
-19,5,61
-19,0,53
-19,-3,51
-18,-3,56
-18,-8,45
-18,-7,45
-18,-11,43
-18,-9,47
-18,-8,49
-17,-9,47
-15,-1,92
-15,-2,93
-16,-3,84
-16,-4,80
-16,-5,81
-17,-8,65
-18,4,95
-18,9,105
-18,7,94
-18,0,83
-18,14,114
-18,16,114
-19,15,109
-19,10,94
-18,4,79
-18,0,73
-18,-2,73
-17,-3,64
-18,-5,63
-16,-4,63
-16,4,79
-16,10,94
-16,7,94
-16,0,73
-16,15,109
-16,16,114
-15,14,114
-15,9,105
-15,4,94
-16,0,83
-16,-2,73
-3,-63,174
-3,-64,175
-5,-64,175
-5,-63,174
-3,-66,175
-5,-66,176
-7,-66,176
-6,-65,176
-6,-63,175
2,-63,178
2,-65,179
2,-65,177
2,-63,176
1,-65,176
1,-63,175
-3,-62,183
-3,-64,183
-1,-64,183
-1,-62,182
1,-65,183
1,-64,182
1,-62,181
-7,-63,179
-8,-65,180
-8,-64,181
-7,-62,180
-7,-64,182
-7,-62,182
2,-64,181
2,-62,180
-8,-65,177
-7,-63,176
-8,-67,177
-8,-63,176
-5,-64,183
-5,-62,182
-5,-65,184
-1,-64,175
-1,-63,174
-1,-66,176
-5,-66,175
-6,-67,176
-1,-66,175
1,-67,176
2,-68,175
1,-69,175
0,-69,174
-6,-69,174
-5,-69,174
-7,-68,176
-7,-68,175
12,17,187
12,16,188
11,16,188
11,17,187
12,15,189
11,15,189
10,16,188
10,17,187
7,26,195
7,25,195
8,25,196
8,27,195
7,24,196
8,24,196
9,24,196
9,25,196
9,27,195
6,19,191
7,19,191
7,18,192
6,20,192
7,18,191
7,17,192
7,16,193
7,17,193
7,20,193
6,21,192
7,29,191
7,29,192
7,30,192
6,28,192
7,28,193
7,29,194
7,30,193
7,31,193
6,26,193
7,25,194
7,26,194
7,24,194
7,24,195
9,20,196
9,21,196
9,21,195
10,20,196
10,21,197
8,21,196
8,31,194
8,30,194
8,29,195
12,23,196
12,25,196
11,25,196
11,23,196
12,27,195
11,27,195
12,19,196
12,19,197
11,20,197
9,31,191
11,32,191
7,31,191
8,31,191
8,32,190
10,32,191
7,31,192
9,32,194
8,32,194
11,33,193
12,32,192
11,33,192
9,33,190
9,34,190
7,33,190
7,35,188
8,35,189
6,32,191
6,32,190
7,33,192
5,34,191
5,34,190
5,34,189
7,33,193
7,34,193
7,35,192
6,35,191
8,34,193
9,34,192
8,36,190
7,36,191
10,34,191
4,38,187
3,40,185
4,40,184
5,38,186
3,42,182
4,42,182
5,40,184
4,38,188
3,40,186
3,43,183
3,43,182
5,39,189
4,41,186
4,39,189
4,43,183
6,39,188
6,41,185
5,41,186
5,43,182
7,39,186
6,41,184
7,39,187
5,43,181
3,45,180
3,49,178
3,48,178
4,45,179
3,46,180
4,46,181
3,49,179
4,46,180
4,49,178
4,46,179
3,52,176
3,55,175
3,52,177
3,53,177
4,53,176
4,52,177
6,34,189
4,43,181
6,39,186
4,52,176
9,28,195
11,28,195
12,28,195
6,27,193
7,27,193
7,28,194
8,28,195
-3,-60,173
-5,-60,173
-6,-60,174
2,-60,177
1,-60,175
1,-60,174
-3,-60,182
-1,-60,182
1,-60,181
-7,-60,178
-7,-60,179
-6,-60,181
2,-60,179
-7,-60,174
-7,-58,173
-7,-60,175
-5,-60,182
-1,-60,173
12,12,192
12,11,193
11,11,194
11,12,192
12,10,195
11,10,195
11,9,195
11,10,194
9,14,194
9,13,194
10,13,193
10,13,194
10,14,194
7,13,195
7,13,196
8,12,196
7,14,195
8,12,197
8,11,197
8,13,197
3,-6,160
3,-5,159
4,-6,159
4,-7,158
4,-8,156
4,-9,155
6,-11,157
4,-10,154
3,-10,152
3,-10,151
2,-11,150
1,-10,149
-2,-7,161
0,-4,160
-2,-1,158
-6,3,155
-9,8,153
-12,13,151
-13,14,150
-14,17,149
-15,20,149
-16,22,149
-17,25,149
-18,27,149
-18,30,150
-19,34,150
-20,39,151
2,-6,161
-23,44,152
-22,44,152
6,36,187
7,37,187
7,37,188
5,36,190
4,36,189
5,36,188
6,37,191
5,37,190
7,38,189
7,37,190
7,38,188
5,36,187
12,-59,6
12,-60,5
10,-27,192
12,-26,193
10,-46,158
12,-46,158
9,-13,190
12,-13,191
10,-40,113
12,-40,113
12,-42,117
10,-42,117
7,-47,180
8,-47,180
6,-36,190
7,2,184
7,-1,185
6,-5,186
8,7,182
8,4,183
9,20,179
8,18,179
8,14,180
9,22,179
12,22,181
11,22,181
11,22,182
12,22,182
12,21,183
11,21,183
11,20,184
12,20,184
12,19,185
11,19,185
11,14,191
12,14,191
7,-47,167
4,-20,191
10,-46,183
10,-43,186
12,-47,183
12,-43,186
6,-8,188
10,-15,152
12,-15,152
12,-15,145
10,-15,145
6,-43,148
6,-42,143
10,-17,139
12,-17,139
6,-42,140
6,-19,129
10,-42,136
12,-42,136
9,21,179
8,10,181
10,10,198
10,11,198
9,13,198
9,12,197
9,10,197
10,9,197
10,-49,174
12,-49,174
12,-49,177
10,-49,177
6,-43,130
10,-20,122
12,-21,122
6,-37,110
6,-36,109
10,-23,107
12,-23,107
12,-25,105
10,-26,105
6,-36,108
10,-27,103
12,-27,103
12,-28,102
10,-28,102
6,-38,106
6,-40,105
10,-30,101
12,-30,101
12,-32,99
10,-32,99
6,-43,102
6,-47,98
10,-35,97
12,-35,97
12,-39,93
11,-39,93
7,-50,95
7,-53,91
11,-43,90
12,-43,90
12,-47,87
11,-47,87
7,-57,88
7,-60,84
11,-50,83
12,-50,83
12,-54,79
11,-54,79
7,-64,80
7,-67,75
11,-57,75
12,-57,75
12,-59,70
11,-59,70
8,-69,69
8,-71,63
11,-62,66
12,-62,66
12,-63,61
11,-63,61
8,-72,58
8,-73,53
11,-64,57
12,-64,57
12,-65,52
11,-65,52
8,-73,48
8,-73,43
11,-66,47
12,-65,47
12,-66,42
11,-66,42
8,-73,38
9,-72,33
11,-65,38
12,-65,38
12,-64,33
11,-64,33
9,-71,29
9,-70,25
11,-64,29
12,-63,28
12,-62,24
11,-62,24
9,-68,20
12,-61,20
12,-60,15
10,-63,10
12,-59,10
10,-42,121
12,-43,121
6,-20,114
4,-14,156
1,-13,154
1,-13,153
0,-13,153
-2,-12,150
-1,-12,150
9,16,189
8,16,189
8,18,188
9,17,188
9,18,186
10,17,186
8,18,187
10,10,195
10,11,194
9,11,195
12,13,198
12,15,198
11,15,198
11,13,198
10,14,198
10,13,198
-12,-29,175
-5,-15,177
-3,-13,177
-1,-13,177
6,29,175
6,30,182
6,29,184
6,27,186
6,25,188
5,24,189
5,23,189
7,15,194
7,14,194
-10,-43,176
12,9,198
11,9,198
12,10,198
11,10,198
-12,-36,170
-8,-49,173
-7,-53,173
-7,-56,173
-8,-69,177
-8,-70,176
-8,-70,177
-9,-70,178
5,1,174
4,-1,175
4,-5,175
6,6,173
5,4,174
6,20,169
6,17,169
6,13,170
7,28,170
6,26,169
-8,-71,178
-8,-71,177
-9,-21,170
3,-8,174
6,23,169
6,9,171
7,34,177
-8,-65,179
-8,-63,177
7,21,193
7,22,193
6,22,193
6,24,193
6,25,192
5,24,191
6,23,192
5,23,191
5,23,192
-7,-60,176
9,14,197
9,18,196
9,16,197
7,22,194
7,23,194
7,23,193
8,21,194
8,22,194
6,25,193
7,25,193
7,24,193
6,23,193
8,22,195
7,23,195
8,22,196
6,22,192
5,22,192
7,23,196
6,26,192
6,27,192
6,21,191
6,20,191
5,22,190
5,22,191
6,20,189
6,21,190
5,21,190
7,19,188
7,19,189
7,18,189
7,17,189
8,16,190
7,16,191
7,17,190
7,18,190
8,14,192
8,15,191
8,12,194
8,13,193
8,14,193
10,10,196
9,12,195
8,12,195
11,9,196
-23,54,157
-23,53,157
-23,54,158
-23,54,159
-25,53,157
-24,53,157
-25,53,158
-24,53,159
-24,54,159
-25,52,158
-24,52,158
-24,52,160
-23,51,158
-23,52,158
-23,53,160
-23,52,159
-22,52,158
-22,53,159
-23,53,159
-22,53,158
-22,53,157
-23,54,160
-23,54,161
-24,54,161
-23,54,163
-24,53,161
-23,53,161
-22,47,153
-21,44,152
-8,-71,126
-8,-72,126
-8,-73,127
-8,-72,127
-9,-73,125
-9,-74,127
-8,-72,128
-8,-75,125
-8,-75,126
-8,-76,126
-8,-75,127
-7,-76,125
-7,-76,127
-6,-76,126
-6,-76,127
-7,-75,128
-6,-75,127
-6,-74,127
-6,-74,128
-6,-75,128
-6,-72,128
-6,-73,128
-6,-71,128
-7,-72,128
-7,-71,127
-7,-71,128
-3,-71,128
-5,-71,128
-4,-72,128
-5,-72,128
-5,-72,129
-4,-72,129
-5,-76,127
-6,-76,128
-5,-76,126
-3,-76,127
-4,-76,128
-5,-76,128
-3,-75,127
-4,-75,128
-3,-74,128
-4,-74,128
-4,-74,129
-3,-72,128
-4,-73,128
-4,-73,129
-2,-76,126
-2,-76,127
-3,-76,128
-1,-76,126
-1,-76,127
-1,-75,128
-2,-76,128
-3,-75,128
-1,-75,127
-1,-74,127
-1,-74,128
-1,-72,128
-1,-73,128
-1,-71,128
-2,-71,128
-3,-72,129
-2,-72,129
-3,-73,128
-3,-74,129
-3,-73,129
1,-71,126
0,-71,127
0,-72,128
1,-72,127
1,-72,128
0,-74,128
0,-73,128
0,-75,127
0,-75,128
0,-75,125
1,-75,125
1,-75,127
1,-74,125
1,-74,127
1,-73,125
1,-72,126
1,-73,127
1,-73,128
1,-75,128
1,-74,128
-8,-73,128
-9,-74,128
-8,-75,128
-8,-74,128
-7,-74,128
-7,-73,129
-8,-72,129
-6,-72,129
-6,-74,129
-6,-73,129
-5,-75,128
-4,-75,129
-2,-75,128
-3,-75,129
-2,-75,129
-1,-74,129
-1,-72,129
-1,-73,129
1,-73,129
0,-73,129
1,-74,130
0,-74,129
0,-74,130
1,-74,129
1,-75,129
-9,-73,129
-8,-73,129
-9,-74,129
-8,-74,129
-8,-75,129
-7,-75,129
-7,-74,129
-7,-74,130
-8,-74,130
-5,-73,130
-6,-73,130
-6,-74,130
-5,-74,130
-6,-75,129
-6,-75,130
-5,-75,129
-5,-75,130
-4,-74,130
-4,-73,130
-1,-75,129
-1,-75,130
-2,-75,130
-1,-74,130
-1,-73,130
-2,-73,130
-2,-74,130
-3,-73,130
-3,-74,130
1,-75,131
1,-75,130
-9,-74,130
-8,-75,130
-9,-75,130
-6,-74,131
-5,-74,131
-6,-75,131
-5,-75,131
-2,-75,131
-1,-75,131
-1,-74,131
-2,-74,131
-9,-73,190
-8,-72,190
-8,-74,190
-8,-74,191
-9,-73,191
-8,-72,191
-7,-74,190
-6,-74,191
-7,-74,191
-6,-73,190
-6,-73,191
-6,-72,191
-7,-71,190
-7,-72,191
-4,-71,190
-4,-71,191
-3,-72,191
-5,-72,191
-4,-72,192
-3,-72,192
-5,-73,191
-5,-74,191
-4,-75,190
-4,-75,191
-2,-75,191
-3,-75,191
-3,-74,192
-4,-75,192
-2,-73,191
-3,-73,192
0,-75,190
0,-75,191
-1,-75,191
1,-75,190
1,-74,191
0,-75,192
-1,-74,192
1,-73,190
1,-73,191
1,-72,191
0,-71,191
-1,-72,191
-1,-72,192
0,-72,192
-2,-73,192
3,-71,189
3,-71,190
4,-72,190
2,-72,191
3,-72,191
4,-72,191
2,-73,191
2,-74,191
3,-75,189
3,-75,190
4,-74,190
4,-74,191
3,-75,191
5,-73,190
5,-73,191
3,-72,192
4,-72,192
2,-73,192
3,-74,192
3,-74,191
4,-74,192
4,-73,191
4,-73,192
-5,-72,192
-3,-72,193
-5,-73,192
-5,-74,192
-3,-74,193
-4,-74,192
-3,-73,193
-8,-74,192
-9,-73,192
-8,-72,192
-7,-74,192
-6,-73,192
-7,-72,192
1,-74,192
-1,-74,193
1,-73,192
1,-72,192
-1,-72,193
-1,-73,192
-1,-73,193
3,-72,193
4,-73,193
3,-73,193
3,-73,194
4,-73,194
3,-74,193
3,-74,194
4,-74,193
4,-74,194
-4,-72,194
-5,-72,193
-5,-73,195
-4,-73,195
-5,-73,193
-5,-74,193
-5,-74,195
-5,-73,194
-4,-74,194
-4,-74,195
-3,-73,194
-8,-73,193
-8,-72,193
-8,-74,193
-8,-74,194
-8,-73,194
-7,-74,193
-7,-74,194
-7,-73,193
-7,-72,193
-7,-73,194
0,-74,194
-1,-74,194
1,-74,193
1,-74,195
0,-74,195
1,-73,193
1,-72,193
1,-73,195
1,-73,194
0,-72,194
-1,-72,194
0,-73,195
-1,-73,194
4,-73,195
3,-73,195
4,-74,195
3,-74,195
-5,-74,196
-8,-73,195
-8,-74,195
-7,-74,195
0,-74,196
-4,-70,188
-5,-68,187
-5,-67,185
3,-70,187
2,-69,185
1,-67,184
-5,-70,126
-6,-71,126
-3,-70,126
-4,-70,125
-4,-69,122
-4,-68,121
-5,-68,121
-3,-67,121
-4,-66,119
-4,-64,118
-4,-62,118
0,-70,126
-1,-71,126
1,-71,125
0,-70,124
0,-69,122
0,-68,120
-1,-68,121
1,-68,119
0,-66,119
0,-64,118
0,-61,117
8,13,195
8,14,194
8,15,194
9,13,195
7,15,193
7,16,192
8,16,192
9,16,193
9,15,194
10,13,195
9,19,191
9,18,192
7,20,191
7,21,191
7,22,192
9,22,192
9,21,191
9,11,197
9,12,196
10,11,197
10,12,196
11,9,197
10,10,197
11,10,197
11,11,197
12,11,197
12,10,197
12,9,197
9,23,192
12,22,192
12,23,192
10,22,192
9,23,188
10,23,188
9,22,188
10,22,187
12,22,188
12,23,188
11,23,188
7,20,189
9,19,190
9,19,189
8,18,190
10,18,190
12,18,190
12,19,190
7,17,191
8,17,191
8,16,191
8,15,192
8,15,193
8,13,194
9,15,193
9,11,196
10,11,196
11,10,196
12,9,196
12,10,196
12,11,196
11,11,196
11,16,192
11,15,194
12,16,192
12,15,194
12,13,195
11,13,195
11,19,191
11,18,191
12,19,191
12,18,191
10,21,191
12,21,191
11,12,196
12,12,196
10,16,191
10,17,190
12,16,191
12,17,190
10,14,193
12,13,194
12,14,193
11,12,195
12,12,195
6,22,191
7,21,190
7,22,191
3,-72,181
3,-73,181
2,-72,179
-7,-72,176
-6,-72,177
-6,-72,176
-6,-73,176
-5,-73,176
-5,-73,177
-7,-71,176
1,-72,176
0,-73,175
1,-73,177
0,-73,176
0,-73,179
2,-73,179
2,-73,181
1,-74,181
2,-74,182
1,-74,182
3,-74,184
1,-75,184
3,-75,185
1,-75,185
3,-75,187
1,-75,188
-1,-75,188
-2,-75,188
-2,-74,185
-1,-74,185
-1,-74,184
-2,-74,184
-2,-74,182
-1,-74,182
-1,-74,181
-3,-73,181
-3,-73,179
-1,-73,179
-1,-73,177
0,-73,178
-3,-73,177
-3,-73,176
-1,-73,176
-1,-72,174
-1,-71,174
-3,-73,174
-3,-71,174
-3,-70,174
-1,-70,174
-1,-69,174
-3,-69,173
-4,-69,174
-4,-70,174
-4,-71,174
-4,-72,174
-4,-73,175
-5,-73,175
-3,-73,175
-4,-73,176
-4,-73,178
-4,-74,180
-4,-74,182
-4,-74,184
-4,-75,185
-4,-75,188
3,-71,178
2,-72,178
1,-73,178
-1,-73,175
-4,-73,177
7,19,190
8,13,196
7,13,194
8,11,196
9,22,187
9,21,187
10,21,187
11,21,187
12,22,187
6,20,190
10,20,188
8,21,188
12,20,189
12,20,188
12,21,188
7,22,189
8,22,189
7,21,189
7,21,188
10,12,198
11,11,198
12,11,198
9,15,197
9,13,197
10,13,197
10,14,197
10,15,197
9,14,195
10,14,195
9,22,197
11,21,197
12,20,197
12,21,197
-2,-68,121
-9,-70,116
-9,-69,117
-8,-68,119
-6,-73,113
-4,-73,112
-8,-72,113
2,-70,116
1,-71,114
0,-72,113
-9,-71,114
2,-69,118
-7,-68,120
-4,-65,119
0,-65,118
-2,-54,109
-2,-54,108
-5,-57,108
-3,-57,108
-2,-57,108
-1,-61,110
-1,-64,110
-1,-66,110
-1,-69,111
-1,-71,112
-1,-72,113
-2,-74,114
-1,-74,116
-1,-74,120
-2,-70,126
-9,-73,123
-8,-72,124
-8,-71,125
-3,-75,123
-6,-75,123
-7,-75,123
1,-73,123
1,-74,123
-8,-74,123
1,-72,124
-7,-70,126
-4,-69,124
0,-69,123
-1,-75,123
-6,-7,146
-2,-11,151
-10,-3,139
-6,-8,146
-15,9,126
-16,9,126
-17,13,122
-17,12,121
-16,12,123
-17,14,120
-17,14,121
-18,17,122
-18,16,120
-18,16,121
-19,19,122
-19,20,119
-20,22,123
-20,24,124
-20,23,119
-20,25,120
-20,25,124
-20,26,125
-20,27,121
-20,30,124
-20,28,126
-20,32,129
-21,35,128
-20,32,128
-22,38,135
-23,43,140
-23,44,140
-22,39,135
-23,47,145
-24,49,148
-24,49,147
-23,47,144
-24,50,149
-24,50,146
-24,50,148
-23,51,139
-23,51,129
-22,50,114
-22,49,114
-21,45,101
-20,41,85
-20,35,74
-20,24,51
-20,24,55
-20,30,61
-20,18,43
-20,13,41
-20,9,30
-19,4,25
-20,8,30
-19,-3,18
-19,-7,16
-19,-6,17
-19,-5,21
-20,1,35
-20,1,41
-20,4,46
-19,-5,48
-19,-1,46
-18,-10,44
-18,-9,46
-18,-7,46
-19,-6,53
-19,-5,53
-18,-8,48
-19,-2,59
-19,-1,64
-19,2,69
-19,-2,60
-18,-4,64
-18,-6,67
-18,-5,68
-18,-3,65
-17,-4,80
-18,-4,79
-18,-1,92
-18,2,96
-18,-3,80
-17,-5,103
-18,-2,99
-17,-3,113
-17,-2,113
-15,-3,128
-15,-2,128
-13,-5,135
-13,-4,135
-9,-7,140
-9,-6,140
-10,-5,140
-1,-12,152
-2,-5,143
0,-8,147
-5,-2,138
0,-9,146
1,-9,147
-5,-6,139
-5,-5,140
-8,-4,134
-11,-3,128
-12,-2,128
-13,-3,121
-12,-3,121
-13,-4,113
-13,-3,113
-13,-2,113
-12,-2,121
-13,-5,107
-14,-6,102
-14,-5,102
-14,-4,103
-13,-4,107
-14,-3,99
-14,2,96
-14,-2,99
-15,-4,79
-16,-6,66
-16,-5,67
-15,-3,79
-16,-4,64
-16,-1,64
-16,2,69
-16,-3,65
-16,-2,59
-17,-5,53
-16,-2,60
-17,-8,48
-17,-8,45
-17,-5,47
-17,-4,48
-17,-7,46
-17,2,41
-17,4,46
-17,-1,46
-17,1,35
-18,-7,16
-18,-6,17
-18,-5,21
-18,-3,18
-18,4,25
-17,9,30
-17,13,36
-17,13,41
-17,8,30
-17,19,43
-17,25,51
-17,25,55
-17,18,43
-17,31,60
-17,30,61
-17,36,71
-17,35,74
-18,42,85
-17,41,85
-18,45,101
-19,49,114
-20,51,128
-20,51,129
-21,52,139
-21,51,139
-21,51,146
-21,50,146
-22,51,149
-21,50,149
-21,50,148
-21,49,148
-21,47,145
-20,43,140
-20,44,140
-19,38,135
-18,35,129
-19,39,135
-17,32,129
-17,30,124
-17,27,122
-17,29,126
-17,26,125
-17,25,120
-17,25,125
-17,24,124
-17,23,119
-17,25,124
-16,23,123
-16,20,119
-15,19,122
-15,18,122
-15,17,120
-14,17,121
-14,14,120
-14,16,121
-13,14,122
-13,13,121
-13,15,121
-12,12,123
-11,9,126
-12,9,126
-13,12,123
-9,4,132
-3,-11,150
-8,-5,141
-10,-4,140
-9,-5,140
-9,-6,142
-13,3,132
-11,-2,137
-15,6,128
-16,4,127
-15,3,127
-15,-1,130
-13,-4,134
-11,-4,138
-10,-4,139
-16,11,123
-16,9,125
-16,11,121
-17,6,117
-16,5,118
-16,0,116
-16,-2,121
-16,-1,126
-16,4,126
-17,12,120
-17,4,112
-17,-3,106
-17,-4,108
-17,-1,112
-16,6,117
-21,37,127
-23,43,137
-23,47,135
-23,47,134
-22,50,127
-22,49,115
-21,45,107
-21,40,114
-20,40,115
-23,45,140
-23,49,147
-23,49,148
-23,50,146
-23,50,139
-23,50,134
-21,47,144
-21,49,147
-21,46,140
-20,48,135
-20,50,134
-21,50,139
-22,50,148
-20,43,137
-18,37,127
-18,40,115
-18,45,108
-19,49,115
-20,50,127
-20,47,134
-18,32,128
-18,35,125
-18,31,121
-17,33,99
-18,33,100
-18,36,82
-18,41,86
-18,43,99
-18,40,114
-15,15,118
-14,13,118
-14,5,111
-14,-2,103
-15,3,100
-15,10,109
-13,11,121
-13,9,125
-12,4,127
-12,4,126
-12,0,126
-13,-2,121
-13,0,116
-13,6,117
-9,3,132
-11,6,127
-7,-1,137
-5,-4,139
-6,-4,139
-6,-4,138
-9,-3,134
-11,-1,130
-4,-4,140
0,-9,147
-5,-4,140
-17,13,118
-18,15,118
-18,9,109
-18,3,100
-17,-2,103
-14,14,121
-13,12,120
-13,0,112
-13,-4,108
-14,-3,106
-14,5,112
-20,31,120
-20,35,125
-20,40,114
-20,43,99
-20,36,82
-20,32,99
-20,33,100
-17,30,120
-17,27,116
-17,26,88
-17,26,89
-17,26,64
-17,33,75
-18,32,99
-20,27,116
-20,30,119
-20,33,75
-20,26,64
-20,26,88
-20,26,89
-17,26,116
-17,24,114
-17,19,80
-17,19,81
-17,16,49
-17,18,44
-17,23,58
-17,25,88
-20,24,114
-20,26,116
-20,25,88
-20,23,58
-20,18,44
-20,16,49
-20,19,80
-20,19,81
-20,14,83
-20,6,51
-20,22,114
-20,23,113
-20,18,80
-20,12,45
-19,8,30
-19,-2,20
-18,-5,18
-19,-4,21
-19,-1,28
-19,1,35
-17,13,45
-17,23,113
-17,22,114
-17,14,83
-17,6,51
-18,1,35
-18,-1,28
-18,-4,21
-18,-2,20
-18,8,30
-17,5,54
-17,21,113
-17,23,123
-16,19,115
-16,11,94
-16,12,94
-16,4,72
-17,-1,60
-17,-5,54
-18,-7,49
-18,-8,47
-18,-7,48
-19,11,94
-19,12,94
-19,3,72
-19,19,115
-19,22,123
-20,21,113
-20,13,83
-20,5,54
-19,-4,48
-18,-5,54
-18,10,108
-18,3,95
-18,16,118
-19,19,121
-19,18,115
-19,3,73
-18,-2,80
-16,3,73
-16,18,115
-15,19,121
-15,16,118
-15,10,108
-15,3,95
-15,-2,80
-16,-5,68
-21,50,114
-24,53,153
-24,53,154
-24,53,155
-22,51,146
-18,42,84
-18,36,71
-18,31,60
-18,25,51
-18,19,43
-18,14,36
-24,54,157
-17,-4,84
-4,-10,146
-8,-7,140
-12,-5,135
-15,-4,98
-14,-6,107
-14,-4,113
-13,-4,121
10,-48,180
12,-48,180
12,8,197
8,-13,161
12,-15,163
11,18,186
12,18,186
9,22,191
12,22,191
12,21,189
12,22,189
12,22,190
10,22,190
14,-59,6
14,-60,5
13,-60,5
13,-59,6
14,-61,6
13,-61,6
22,-32,190
22,-28,191
20,-28,191
19,-32,191
23,-25,191
20,-24,191
18,-24,192
17,-27,192
17,-31,192
22,-44,154
22,-45,158
19,-45,158
19,-44,154
22,-45,162
19,-46,162
17,-46,162
17,-46,158
17,-45,154
29,-20,157
30,-21,161
32,-25,159
31,-24,155
31,-21,163
33,-26,162
33,-32,161
32,-31,157
31,-30,154
36,-32,167
36,-28,167
37,-29,169
37,-32,170
35,-25,168
36,-25,170
37,-25,173
38,-29,172
38,-33,173
14,-60,6
14,-60,7
14,-61,7
25,-16,188
24,-20,190
26,-21,190
27,-17,188
26,-25,191
29,-25,190
28,-21,189
28,-18,187
21,-48,171
22,-46,167
26,-45,167
24,-47,170
25,-44,162
29,-41,162
30,-42,166
32,-45,171
28,-46,170
26,-48,170
22,-16,158
24,-16,161
27,-18,161
26,-17,158
26,-16,163
28,-18,164
31,-75,185
31,-75,184
32,-74,184
33,-74,185
31,-74,182
32,-74,182
34,-73,182
34,-73,184
34,-73,185
26,-14,168
27,-14,172
30,-16,171
29,-17,168
28,-14,174
30,-16,174
33,-18,173
32,-18,171
32,-19,168
24,-13,188
21,-13,189
22,-16,190
23,-12,187
20,-11,188
18,-11,189
18,-13,190
19,-16,191
24,-12,169
25,-13,172
21,-10,170
23,-11,173
24,-11,175
26,-13,175
22,-36,189
